* Measurement data measured by REW V5.19
* Source: D:\Downloads\Toole.csv
* Format: Comma/Tab/Space delimited data
* Dated: Oct 1, 2020 8:33:03 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from D:\Downloads\Toole.csv Format: Comma/Tab/Space delimited data 248 values loaded, 21 Hz to 19,356 Hz
* Measurement: Toole.csv
* Smoothing: None
* Frequency Step: 0.25 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
331.116 1.908 0
331.366 1.907 0
331.616 1.906 0
331.866 1.905 0
332.116 1.905 0
332.366 1.904 0
332.616 1.903 0
332.866 1.903 0
333.116 1.902 0
333.366 1.901 0
333.616 1.900 0
333.866 1.900 0
334.116 1.899 0
334.366 1.898 0
334.616 1.897 0
334.866 1.897 0
335.116 1.896 0
335.366 1.895 0
335.616 1.894 0
335.866 1.894 0
336.116 1.893 0
336.366 1.892 0
336.616 1.891 0
336.866 1.891 0
337.116 1.890 0
337.366 1.889 0
337.616 1.888 0
337.866 1.888 0
338.116 1.887 0
338.366 1.886 0
338.616 1.886 0
338.866 1.885 0
339.116 1.884 0
339.366 1.883 0
339.616 1.883 0
339.866 1.882 0
340.116 1.881 0
340.366 1.880 0
340.616 1.880 0
340.866 1.879 0
341.116 1.878 0
341.366 1.877 0
341.616 1.877 0
341.866 1.876 0
342.116 1.875 0
342.366 1.874 0
342.616 1.874 0
342.866 1.873 0
343.116 1.872 0
343.366 1.871 0
343.616 1.871 0
343.866 1.870 0
344.116 1.869 0
344.366 1.868 0
344.616 1.868 0
344.866 1.867 0
345.116 1.866 0
345.366 1.865 0
345.616 1.865 0
345.866 1.864 0
346.116 1.863 0
346.366 1.862 0
346.616 1.862 0
346.866 1.861 0
347.116 1.860 0
347.366 1.859 0
347.616 1.859 0
347.866 1.858 0
348.116 1.857 0
348.366 1.856 0
348.616 1.856 0
348.866 1.855 0
349.116 1.854 0
349.366 1.853 0
349.616 1.853 0
349.866 1.852 0
350.116 1.851 0
350.366 1.850 0
350.616 1.850 0
350.866 1.849 0
351.116 1.848 0
351.366 1.847 0
351.616 1.847 0
351.866 1.846 0
352.116 1.845 0
352.366 1.844 0
352.616 1.844 0
352.866 1.843 0
353.116 1.842 0
353.366 1.841 0
353.616 1.841 0
353.866 1.840 0
354.116 1.839 0
354.366 1.838 0
354.616 1.838 0
354.866 1.837 0
355.116 1.836 0
355.366 1.835 0
355.616 1.835 0
355.866 1.834 0
356.116 1.833 0
356.366 1.833 0
356.616 1.832 0
356.866 1.831 0
357.116 1.830 0
357.366 1.830 0
357.616 1.829 0
357.866 1.828 0
358.116 1.827 0
358.366 1.827 0
358.616 1.826 0
358.866 1.825 0
359.116 1.825 0
359.366 1.824 0
359.616 1.823 0
359.866 1.822 0
360.116 1.822 0
360.366 1.821 0
360.616 1.820 0
360.866 1.820 0
361.116 1.819 0
361.366 1.818 0
361.616 1.817 0
361.866 1.817 0
362.116 1.816 0
362.366 1.815 0
362.616 1.815 0
362.866 1.814 0
363.116 1.813 0
363.366 1.813 0
363.616 1.812 0
363.866 1.811 0
364.116 1.810 0
364.366 1.810 0
364.616 1.809 0
364.866 1.808 0
365.116 1.808 0
365.366 1.807 0
365.616 1.806 0
365.866 1.806 0
366.116 1.805 0
366.366 1.804 0
366.616 1.804 0
366.866 1.803 0
367.116 1.802 0
367.366 1.802 0
367.616 1.801 0
367.866 1.800 0
368.116 1.800 0
368.366 1.799 0
368.616 1.798 0
368.866 1.798 0
369.116 1.797 0
369.366 1.796 0
369.616 1.796 0
369.866 1.795 0
370.116 1.794 0
370.366 1.794 0
370.616 1.793 0
370.866 1.792 0
371.116 1.792 0
371.366 1.791 0
371.616 1.790 0
371.866 1.790 0
372.116 1.789 0
372.366 1.788 0
372.616 1.788 0
372.866 1.787 0
373.116 1.786 0
373.366 1.786 0
373.616 1.785 0
373.866 1.784 0
374.116 1.784 0
374.366 1.783 0
374.616 1.782 0
374.866 1.782 0
375.116 1.781 0
375.366 1.780 0
375.616 1.780 0
375.866 1.779 0
376.116 1.778 0
376.366 1.778 0
376.616 1.777 0
376.866 1.776 0
377.116 1.776 0
377.366 1.775 0
377.616 1.774 0
377.866 1.774 0
378.116 1.773 0
378.366 1.772 0
378.616 1.772 0
378.866 1.771 0
379.116 1.770 0
379.366 1.770 0
379.616 1.769 0
379.866 1.768 0
380.116 1.768 0
380.366 1.767 0
380.616 1.766 0
380.866 1.766 0
381.116 1.765 0
381.366 1.764 0
381.616 1.764 0
381.866 1.763 0
382.116 1.762 0
382.366 1.762 0
382.616 1.761 0
382.866 1.760 0
383.116 1.760 0
383.366 1.759 0
383.616 1.758 0
383.866 1.758 0
384.116 1.757 0
384.366 1.756 0
384.616 1.756 0
384.866 1.755 0
385.116 1.754 0
385.366 1.754 0
385.616 1.753 0
385.866 1.752 0
386.116 1.752 0
386.366 1.751 0
386.616 1.750 0
386.866 1.750 0
387.116 1.749 0
387.366 1.748 0
387.616 1.748 0
387.866 1.747 0
388.116 1.746 0
388.366 1.746 0
388.616 1.745 0
388.866 1.744 0
389.116 1.744 0
389.366 1.743 0
389.616 1.742 0
389.866 1.742 0
390.116 1.741 0
390.366 1.740 0
390.616 1.740 0
390.866 1.739 0
391.116 1.738 0
391.366 1.738 0
391.616 1.737 0
391.866 1.736 0
392.116 1.736 0
392.366 1.735 0
392.616 1.734 0
392.866 1.734 0
393.116 1.733 0
393.366 1.732 0
393.616 1.732 0
393.866 1.731 0
394.116 1.730 0
394.366 1.730 0
394.616 1.729 0
394.866 1.728 0
395.116 1.728 0
395.366 1.727 0
395.616 1.726 0
395.866 1.726 0
396.116 1.725 0
396.366 1.724 0
396.616 1.724 0
396.866 1.723 0
397.116 1.722 0
397.366 1.722 0
397.616 1.721 0
397.866 1.720 0
398.116 1.720 0
398.366 1.719 0
398.616 1.718 0
398.866 1.718 0
399.116 1.717 0
399.366 1.716 0
399.616 1.716 0
399.866 1.715 0
400.116 1.714 0
400.366 1.714 0
400.616 1.713 0
400.866 1.712 0
401.116 1.712 0
401.366 1.711 0
401.616 1.711 0
401.866 1.710 0
402.116 1.709 0
402.366 1.709 0
402.616 1.708 0
402.866 1.707 0
403.116 1.707 0
403.366 1.706 0
403.616 1.705 0
403.866 1.705 0
404.116 1.704 0
404.366 1.704 0
404.616 1.703 0
404.866 1.702 0
405.116 1.702 0
405.366 1.701 0
405.616 1.700 0
405.866 1.700 0
406.116 1.699 0
406.366 1.699 0
406.616 1.698 0
406.866 1.697 0
407.116 1.697 0
407.366 1.696 0
407.616 1.695 0
407.866 1.695 0
408.116 1.694 0
408.366 1.694 0
408.616 1.693 0
408.866 1.692 0
409.116 1.692 0
409.366 1.691 0
409.616 1.691 0
409.866 1.690 0
410.116 1.689 0
410.366 1.689 0
410.616 1.688 0
410.866 1.688 0
411.116 1.687 0
411.366 1.686 0
411.616 1.686 0
411.866 1.685 0
412.116 1.685 0
412.366 1.684 0
412.616 1.683 0
412.866 1.683 0
413.116 1.682 0
413.366 1.682 0
413.616 1.681 0
413.866 1.680 0
414.116 1.680 0
414.366 1.679 0
414.616 1.679 0
414.866 1.678 0
415.116 1.677 0
415.366 1.677 0
415.616 1.676 0
415.866 1.676 0
416.116 1.675 0
416.366 1.674 0
416.616 1.674 0
416.866 1.673 0
417.116 1.673 0
417.366 1.672 0
417.616 1.671 0
417.866 1.671 0
418.116 1.670 0
418.366 1.670 0
418.616 1.669 0
418.866 1.668 0
419.116 1.668 0
419.366 1.667 0
419.616 1.667 0
419.866 1.666 0
420.116 1.665 0
420.366 1.665 0
420.616 1.664 0
420.866 1.664 0
421.116 1.663 0
421.366 1.662 0
421.616 1.662 0
421.866 1.661 0
422.116 1.661 0
422.366 1.660 0
422.616 1.660 0
422.866 1.659 0
423.116 1.658 0
423.366 1.658 0
423.616 1.657 0
423.866 1.657 0
424.116 1.656 0
424.366 1.655 0
424.616 1.655 0
424.866 1.654 0
425.116 1.654 0
425.366 1.653 0
425.616 1.652 0
425.866 1.652 0
426.116 1.651 0
426.366 1.651 0
426.616 1.650 0
426.866 1.650 0
427.116 1.649 0
427.366 1.648 0
427.616 1.648 0
427.866 1.647 0
428.116 1.647 0
428.366 1.646 0
428.616 1.645 0
428.866 1.645 0
429.116 1.644 0
429.366 1.644 0
429.616 1.643 0
429.866 1.643 0
430.116 1.642 0
430.366 1.641 0
430.616 1.641 0
430.866 1.640 0
431.116 1.640 0
431.366 1.639 0
431.616 1.639 0
431.866 1.638 0
432.116 1.637 0
432.366 1.637 0
432.616 1.636 0
432.866 1.636 0
433.116 1.635 0
433.366 1.634 0
433.616 1.634 0
433.866 1.633 0
434.116 1.633 0
434.366 1.632 0
434.616 1.632 0
434.866 1.631 0
435.116 1.630 0
435.366 1.630 0
435.616 1.629 0
435.866 1.629 0
436.116 1.628 0
436.366 1.628 0
436.616 1.627 0
436.866 1.626 0
437.116 1.626 0
437.366 1.625 0
437.616 1.625 0
437.866 1.624 0
438.116 1.624 0
438.366 1.623 0
438.616 1.622 0
438.866 1.622 0
439.116 1.621 0
439.366 1.621 0
439.616 1.620 0
439.866 1.620 0
440.116 1.619 0
440.366 1.619 0
440.616 1.618 0
440.866 1.617 0
441.116 1.617 0
441.366 1.616 0
441.616 1.616 0
441.866 1.615 0
442.116 1.615 0
442.366 1.614 0
442.616 1.614 0
442.866 1.613 0
443.116 1.612 0
443.366 1.612 0
443.616 1.611 0
443.866 1.611 0
444.116 1.610 0
444.366 1.610 0
444.616 1.609 0
444.866 1.608 0
445.116 1.608 0
445.366 1.607 0
445.616 1.607 0
445.866 1.606 0
446.116 1.606 0
446.366 1.605 0
446.616 1.605 0
446.866 1.604 0
447.116 1.603 0
447.366 1.603 0
447.616 1.602 0
447.866 1.602 0
448.116 1.601 0
448.366 1.601 0
448.616 1.600 0
448.866 1.600 0
449.116 1.599 0
449.366 1.598 0
449.616 1.598 0
449.866 1.597 0
450.116 1.597 0
450.366 1.596 0
450.616 1.596 0
450.866 1.595 0
451.116 1.594 0
451.366 1.594 0
451.616 1.593 0
451.866 1.593 0
452.116 1.592 0
452.366 1.592 0
452.616 1.591 0
452.866 1.591 0
453.116 1.590 0
453.366 1.589 0
453.616 1.589 0
453.866 1.588 0
454.116 1.588 0
454.366 1.587 0
454.616 1.587 0
454.866 1.586 0
455.116 1.585 0
455.366 1.585 0
455.616 1.584 0
455.866 1.584 0
456.116 1.583 0
456.366 1.583 0
456.616 1.582 0
456.866 1.581 0
457.116 1.581 0
457.366 1.580 0
457.616 1.580 0
457.866 1.579 0
458.116 1.579 0
458.366 1.578 0
458.616 1.577 0
458.866 1.577 0
459.116 1.576 0
459.366 1.576 0
459.616 1.575 0
459.866 1.575 0
460.116 1.574 0
460.366 1.573 0
460.616 1.573 0
460.866 1.572 0
461.116 1.572 0
461.366 1.571 0
461.616 1.571 0
461.866 1.570 0
462.116 1.569 0
462.366 1.569 0
462.616 1.568 0
462.866 1.568 0
463.116 1.567 0
463.366 1.567 0
463.616 1.566 0
463.866 1.565 0
464.116 1.565 0
464.366 1.564 0
464.616 1.564 0
464.866 1.563 0
465.116 1.563 0
465.366 1.562 0
465.616 1.561 0
465.866 1.561 0
466.116 1.560 0
466.366 1.560 0
466.616 1.559 0
466.866 1.559 0
467.116 1.558 0
467.366 1.558 0
467.616 1.557 0
467.866 1.556 0
468.116 1.556 0
468.366 1.555 0
468.616 1.555 0
468.866 1.554 0
469.116 1.554 0
469.366 1.553 0
469.616 1.553 0
469.866 1.552 0
470.116 1.551 0
470.366 1.551 0
470.616 1.550 0
470.866 1.550 0
471.116 1.549 0
471.366 1.549 0
471.616 1.548 0
471.866 1.548 0
472.116 1.547 0
472.366 1.546 0
472.616 1.546 0
472.866 1.545 0
473.116 1.545 0
473.366 1.544 0
473.616 1.544 0
473.866 1.543 0
474.116 1.543 0
474.366 1.542 0
474.616 1.542 0
474.866 1.541 0
475.116 1.540 0
475.366 1.540 0
475.616 1.539 0
475.866 1.539 0
476.116 1.538 0
476.366 1.538 0
476.616 1.537 0
476.866 1.537 0
477.116 1.536 0
477.366 1.536 0
477.616 1.535 0
477.866 1.535 0
478.116 1.534 0
478.366 1.533 0
478.616 1.533 0
478.866 1.532 0
479.116 1.532 0
479.366 1.531 0
479.616 1.531 0
479.866 1.530 0
480.116 1.530 0
480.366 1.529 0
480.616 1.529 0
480.866 1.528 0
481.116 1.528 0
481.366 1.527 0
481.616 1.527 0
481.866 1.526 0
482.116 1.526 0
482.366 1.525 0
482.616 1.525 0
482.866 1.524 0
483.116 1.524 0
483.366 1.523 0
483.616 1.523 0
483.866 1.522 0
484.116 1.522 0
484.366 1.521 0
484.616 1.521 0
484.866 1.520 0
485.116 1.519 0
485.366 1.519 0
485.616 1.518 0
485.866 1.518 0
486.116 1.517 0
486.366 1.517 0
486.616 1.516 0
486.866 1.516 0
487.116 1.515 0
487.366 1.515 0
487.616 1.514 0
487.866 1.514 0
488.116 1.513 0
488.366 1.513 0
488.616 1.512 0
488.866 1.512 0
489.116 1.511 0
489.366 1.511 0
489.616 1.510 0
489.866 1.510 0
490.116 1.509 0
490.366 1.509 0
490.616 1.508 0
490.866 1.508 0
491.116 1.507 0
491.366 1.507 0
491.616 1.506 0
491.866 1.506 0
492.116 1.505 0
492.366 1.505 0
492.616 1.504 0
492.866 1.504 0
493.116 1.503 0
493.366 1.503 0
493.616 1.502 0
493.866 1.502 0
494.116 1.501 0
494.366 1.501 0
494.616 1.500 0
494.866 1.500 0
495.116 1.499 0
495.366 1.499 0
495.616 1.498 0
495.866 1.498 0
496.116 1.497 0
496.366 1.497 0
496.616 1.496 0
496.866 1.496 0
497.116 1.495 0
497.366 1.495 0
497.616 1.494 0
497.866 1.494 0
498.116 1.493 0
498.366 1.493 0
498.616 1.492 0
498.866 1.492 0
499.116 1.491 0
499.366 1.491 0
499.616 1.490 0
499.866 1.490 0
500.116 1.489 0
500.366 1.489 0
500.616 1.488 0
500.866 1.488 0
501.116 1.487 0
501.366 1.487 0
501.616 1.486 0
501.866 1.486 0
502.116 1.485 0
502.366 1.485 0
502.616 1.484 0
502.866 1.484 0
503.116 1.483 0
503.366 1.483 0
503.616 1.482 0
503.866 1.482 0
504.116 1.481 0
504.366 1.481 0
504.616 1.480 0
504.866 1.480 0
505.116 1.479 0
505.366 1.479 0
505.616 1.478 0
505.866 1.478 0
506.116 1.477 0
506.366 1.477 0
506.616 1.476 0
506.866 1.476 0
507.116 1.475 0
507.366 1.475 0
507.616 1.474 0
507.866 1.474 0
508.116 1.473 0
508.366 1.473 0
508.616 1.473 0
508.866 1.472 0
509.116 1.472 0
509.366 1.471 0
509.616 1.471 0
509.866 1.470 0
510.116 1.470 0
510.366 1.469 0
510.616 1.469 0
510.866 1.468 0
511.116 1.468 0
511.366 1.467 0
511.616 1.467 0
511.866 1.466 0
512.116 1.466 0
512.366 1.465 0
512.616 1.465 0
512.866 1.464 0
513.116 1.464 0
513.366 1.463 0
513.616 1.463 0
513.866 1.462 0
514.116 1.462 0
514.366 1.461 0
514.616 1.461 0
514.866 1.460 0
515.116 1.460 0
515.366 1.459 0
515.616 1.459 0
515.866 1.458 0
516.116 1.458 0
516.366 1.457 0
516.616 1.457 0
516.866 1.456 0
517.116 1.456 0
517.366 1.455 0
517.616 1.455 0
517.866 1.454 0
518.116 1.454 0
518.366 1.453 0
518.616 1.453 0
518.866 1.452 0
519.116 1.452 0
519.366 1.451 0
519.616 1.451 0
519.866 1.450 0
520.116 1.450 0
520.366 1.449 0
520.616 1.449 0
520.866 1.448 0
521.116 1.448 0
521.366 1.447 0
521.616 1.447 0
521.866 1.446 0
522.116 1.446 0
522.366 1.445 0
522.616 1.445 0
522.866 1.444 0
523.116 1.444 0
523.366 1.443 0
523.616 1.443 0
523.866 1.442 0
524.116 1.441 0
524.366 1.441 0
524.616 1.440 0
524.866 1.440 0
525.116 1.439 0
525.366 1.439 0
525.616 1.438 0
525.866 1.438 0
526.116 1.437 0
526.366 1.437 0
526.616 1.436 0
526.866 1.436 0
527.116 1.435 0
527.366 1.435 0
527.616 1.434 0
527.866 1.434 0
528.116 1.433 0
528.366 1.433 0
528.616 1.432 0
528.866 1.432 0
529.116 1.431 0
529.366 1.431 0
529.616 1.430 0
529.866 1.430 0
530.116 1.429 0
530.366 1.429 0
530.616 1.428 0
530.866 1.428 0
531.116 1.427 0
531.366 1.426 0
531.616 1.426 0
531.866 1.425 0
532.116 1.425 0
532.366 1.424 0
532.616 1.424 0
532.866 1.423 0
533.116 1.423 0
533.366 1.422 0
533.616 1.422 0
533.866 1.422 0
534.116 1.421 0
534.366 1.421 0
534.616 1.420 0
534.866 1.420 0
535.116 1.419 0
535.366 1.419 0
535.616 1.418 0
535.866 1.418 0
536.116 1.417 0
536.366 1.417 0
536.616 1.416 0
536.866 1.416 0
537.116 1.415 0
537.366 1.415 0
537.616 1.414 0
537.866 1.414 0
538.116 1.414 0
538.366 1.413 0
538.616 1.413 0
538.866 1.412 0
539.116 1.412 0
539.366 1.411 0
539.616 1.411 0
539.866 1.410 0
540.116 1.410 0
540.366 1.409 0
540.616 1.409 0
540.866 1.408 0
541.116 1.408 0
541.366 1.408 0
541.616 1.407 0
541.866 1.407 0
542.116 1.406 0
542.366 1.406 0
542.616 1.405 0
542.866 1.405 0
543.116 1.404 0
543.366 1.404 0
543.616 1.403 0
543.866 1.403 0
544.116 1.403 0
544.366 1.402 0
544.616 1.402 0
544.866 1.401 0
545.116 1.401 0
545.366 1.400 0
545.616 1.400 0
545.866 1.399 0
546.116 1.399 0
546.366 1.398 0
546.616 1.398 0
546.866 1.398 0
547.116 1.397 0
547.366 1.397 0
547.616 1.396 0
547.866 1.396 0
548.116 1.395 0
548.366 1.395 0
548.616 1.394 0
548.866 1.394 0
549.116 1.394 0
549.366 1.393 0
549.616 1.393 0
549.866 1.392 0
550.116 1.392 0
550.366 1.391 0
550.616 1.391 0
550.866 1.390 0
551.116 1.390 0
551.366 1.389 0
551.616 1.389 0
551.866 1.389 0
552.116 1.388 0
552.366 1.388 0
552.616 1.387 0
552.866 1.387 0
553.116 1.386 0
553.366 1.386 0
553.616 1.385 0
553.866 1.385 0
554.116 1.384 0
554.366 1.384 0
554.616 1.384 0
554.866 1.383 0
555.116 1.383 0
555.366 1.382 0
555.616 1.382 0
555.866 1.381 0
556.116 1.381 0
556.366 1.380 0
556.616 1.380 0
556.866 1.380 0
557.116 1.379 0
557.366 1.379 0
557.616 1.378 0
557.866 1.378 0
558.116 1.377 0
558.366 1.377 0
558.616 1.376 0
558.866 1.376 0
559.116 1.376 0
559.366 1.375 0
559.616 1.375 0
559.866 1.374 0
560.116 1.374 0
560.366 1.373 0
560.616 1.373 0
560.866 1.372 0
561.116 1.372 0
561.366 1.372 0
561.616 1.371 0
561.866 1.371 0
562.116 1.370 0
562.366 1.370 0
562.616 1.369 0
562.866 1.369 0
563.116 1.368 0
563.366 1.368 0
563.616 1.368 0
563.866 1.367 0
564.116 1.367 0
564.366 1.366 0
564.616 1.366 0
564.866 1.365 0
565.116 1.365 0
565.366 1.364 0
565.616 1.364 0
565.866 1.364 0
566.116 1.363 0
566.366 1.363 0
566.616 1.362 0
566.866 1.362 0
567.116 1.361 0
567.366 1.361 0
567.616 1.360 0
567.866 1.360 0
568.116 1.360 0
568.366 1.359 0
568.616 1.359 0
568.866 1.358 0
569.116 1.358 0
569.366 1.357 0
569.616 1.357 0
569.866 1.357 0
570.116 1.356 0
570.366 1.356 0
570.616 1.355 0
570.866 1.355 0
571.116 1.354 0
571.366 1.354 0
571.616 1.353 0
571.866 1.353 0
572.116 1.353 0
572.366 1.352 0
572.616 1.352 0
572.866 1.351 0
573.116 1.351 0
573.366 1.350 0
573.616 1.350 0
573.866 1.350 0
574.116 1.349 0
574.366 1.349 0
574.616 1.348 0
574.866 1.348 0
575.116 1.347 0
575.366 1.347 0
575.616 1.347 0
575.866 1.346 0
576.116 1.346 0
576.366 1.345 0
576.616 1.345 0
576.866 1.344 0
577.116 1.344 0
577.366 1.344 0
577.616 1.343 0
577.866 1.343 0
578.116 1.342 0
578.366 1.342 0
578.616 1.341 0
578.866 1.341 0
579.116 1.341 0
579.366 1.340 0
579.616 1.340 0
579.866 1.339 0
580.116 1.339 0
580.366 1.338 0
580.616 1.338 0
580.866 1.337 0
581.116 1.337 0
581.366 1.337 0
581.616 1.336 0
581.866 1.336 0
582.116 1.335 0
582.366 1.335 0
582.616 1.334 0
582.866 1.334 0
583.116 1.334 0
583.366 1.333 0
583.616 1.333 0
583.866 1.332 0
584.116 1.332 0
584.366 1.332 0
584.616 1.331 0
584.866 1.331 0
585.116 1.330 0
585.366 1.330 0
585.616 1.329 0
585.866 1.329 0
586.116 1.329 0
586.366 1.328 0
586.616 1.328 0
586.866 1.327 0
587.116 1.327 0
587.366 1.326 0
587.616 1.326 0
587.866 1.326 0
588.116 1.325 0
588.366 1.325 0
588.616 1.324 0
588.866 1.324 0
589.116 1.323 0
589.366 1.323 0
589.616 1.323 0
589.866 1.322 0
590.116 1.322 0
590.366 1.321 0
590.616 1.321 0
590.866 1.320 0
591.116 1.320 0
591.366 1.320 0
591.616 1.319 0
591.866 1.319 0
592.116 1.318 0
592.366 1.318 0
592.616 1.318 0
592.866 1.317 0
593.116 1.317 0
593.366 1.316 0
593.616 1.316 0
593.866 1.315 0
594.116 1.315 0
594.366 1.315 0
594.616 1.314 0
594.866 1.314 0
595.116 1.313 0
595.366 1.313 0
595.616 1.313 0
595.866 1.312 0
596.116 1.312 0
596.366 1.311 0
596.616 1.311 0
596.866 1.310 0
597.116 1.310 0
597.366 1.310 0
597.616 1.309 0
597.866 1.309 0
598.116 1.308 0
598.366 1.308 0
598.616 1.307 0
598.866 1.307 0
599.116 1.307 0
599.366 1.306 0
599.616 1.306 0
599.866 1.305 0
600.116 1.305 0
600.366 1.305 0
600.616 1.304 0
600.866 1.304 0
601.116 1.303 0
601.366 1.303 0
601.616 1.303 0
601.866 1.302 0
602.116 1.302 0
602.366 1.301 0
602.616 1.301 0
602.866 1.300 0
603.116 1.300 0
603.366 1.300 0
603.616 1.299 0
603.866 1.299 0
604.116 1.298 0
604.366 1.298 0
604.616 1.298 0
604.866 1.297 0
605.116 1.297 0
605.366 1.296 0
605.616 1.296 0
605.866 1.295 0
606.116 1.295 0
606.366 1.295 0
606.616 1.294 0
606.866 1.294 0
607.116 1.293 0
607.366 1.293 0
607.616 1.293 0
607.866 1.292 0
608.116 1.292 0
608.366 1.291 0
608.616 1.291 0
608.866 1.291 0
609.116 1.290 0
609.366 1.290 0
609.616 1.289 0
609.866 1.289 0
610.116 1.289 0
610.366 1.288 0
610.616 1.288 0
610.866 1.287 0
611.116 1.287 0
611.366 1.286 0
611.616 1.286 0
611.866 1.286 0
612.116 1.285 0
612.366 1.285 0
612.616 1.284 0
612.866 1.284 0
613.116 1.284 0
613.366 1.283 0
613.616 1.283 0
613.866 1.282 0
614.116 1.282 0
614.366 1.282 0
614.616 1.281 0
614.866 1.281 0
615.116 1.280 0
615.366 1.280 0
615.616 1.280 0
615.866 1.279 0
616.116 1.279 0
616.366 1.278 0
616.616 1.278 0
616.866 1.278 0
617.116 1.277 0
617.366 1.277 0
617.616 1.276 0
617.866 1.276 0
618.116 1.276 0
618.366 1.275 0
618.616 1.275 0
618.866 1.274 0
619.116 1.274 0
619.366 1.274 0
619.616 1.273 0
619.866 1.273 0
620.116 1.272 0
620.366 1.272 0
620.616 1.272 0
620.866 1.271 0
621.116 1.271 0
621.366 1.270 0
621.616 1.270 0
621.866 1.270 0
622.116 1.269 0
622.366 1.269 0
622.616 1.268 0
622.866 1.268 0
623.116 1.268 0
623.366 1.267 0
623.616 1.267 0
623.866 1.266 0
624.116 1.266 0
624.366 1.266 0
624.616 1.265 0
624.866 1.265 0
625.116 1.264 0
625.366 1.264 0
625.616 1.264 0
625.866 1.263 0
626.116 1.263 0
626.366 1.262 0
626.616 1.262 0
626.866 1.262 0
627.116 1.261 0
627.366 1.261 0
627.616 1.260 0
627.866 1.260 0
628.116 1.260 0
628.366 1.259 0
628.616 1.259 0
628.866 1.258 0
629.116 1.258 0
629.366 1.258 0
629.616 1.257 0
629.866 1.257 0
630.116 1.256 0
630.366 1.256 0
630.616 1.255 0
630.866 1.255 0
631.116 1.255 0
631.366 1.254 0
631.616 1.254 0
631.866 1.253 0
632.116 1.253 0
632.366 1.252 0
632.616 1.252 0
632.866 1.252 0
633.116 1.251 0
633.366 1.251 0
633.616 1.250 0
633.866 1.250 0
634.116 1.249 0
634.366 1.249 0
634.616 1.249 0
634.866 1.248 0
635.116 1.248 0
635.366 1.247 0
635.616 1.247 0
635.866 1.246 0
636.116 1.246 0
636.366 1.246 0
636.616 1.245 0
636.866 1.245 0
637.116 1.244 0
637.366 1.244 0
637.616 1.243 0
637.866 1.243 0
638.116 1.243 0
638.366 1.242 0
638.616 1.242 0
638.866 1.241 0
639.116 1.241 0
639.366 1.240 0
639.616 1.240 0
639.866 1.240 0
640.116 1.239 0
640.366 1.239 0
640.616 1.238 0
640.866 1.238 0
641.116 1.237 0
641.366 1.237 0
641.616 1.237 0
641.866 1.236 0
642.116 1.236 0
642.366 1.235 0
642.616 1.235 0
642.866 1.234 0
643.116 1.234 0
643.366 1.234 0
643.616 1.233 0
643.866 1.233 0
644.116 1.232 0
644.366 1.232 0
644.616 1.231 0
644.866 1.231 0
645.116 1.231 0
645.366 1.230 0
645.616 1.230 0
645.866 1.229 0
646.116 1.229 0
646.366 1.229 0
646.616 1.228 0
646.866 1.228 0
647.116 1.227 0
647.366 1.227 0
647.616 1.227 0
647.866 1.226 0
648.116 1.226 0
648.366 1.225 0
648.616 1.225 0
648.866 1.225 0
649.116 1.224 0
649.366 1.224 0
649.616 1.223 0
649.866 1.223 0
650.116 1.223 0
650.366 1.222 0
650.616 1.222 0
650.866 1.221 0
651.116 1.221 0
651.366 1.221 0
651.616 1.220 0
651.866 1.220 0
652.116 1.220 0
652.366 1.219 0
652.616 1.219 0
652.866 1.218 0
653.116 1.218 0
653.366 1.218 0
653.616 1.217 0
653.866 1.217 0
654.116 1.216 0
654.366 1.216 0
654.616 1.216 0
654.866 1.215 0
655.116 1.215 0
655.366 1.215 0
655.616 1.214 0
655.866 1.214 0
656.116 1.213 0
656.366 1.213 0
656.616 1.213 0
656.866 1.212 0
657.116 1.212 0
657.366 1.212 0
657.616 1.211 0
657.866 1.211 0
658.116 1.210 0
658.366 1.210 0
658.616 1.210 0
658.866 1.209 0
659.116 1.209 0
659.366 1.209 0
659.616 1.208 0
659.866 1.208 0
660.116 1.207 0
660.366 1.207 0
660.616 1.207 0
660.866 1.206 0
661.116 1.206 0
661.366 1.206 0
661.616 1.205 0
661.866 1.205 0
662.116 1.204 0
662.366 1.204 0
662.616 1.204 0
662.866 1.203 0
663.116 1.203 0
663.366 1.203 0
663.616 1.202 0
663.866 1.202 0
664.116 1.201 0
664.366 1.201 0
664.616 1.201 0
664.866 1.200 0
665.116 1.200 0
665.366 1.200 0
665.616 1.199 0
665.866 1.199 0
666.116 1.198 0
666.366 1.198 0
666.616 1.198 0
666.866 1.197 0
667.116 1.197 0
667.366 1.197 0
667.616 1.196 0
667.866 1.196 0
668.116 1.196 0
668.366 1.195 0
668.616 1.195 0
668.866 1.194 0
669.116 1.194 0
669.366 1.194 0
669.616 1.193 0
669.866 1.193 0
670.116 1.193 0
670.366 1.192 0
670.616 1.192 0
670.866 1.191 0
671.116 1.191 0
671.366 1.191 0
671.616 1.190 0
671.866 1.190 0
672.116 1.190 0
672.366 1.189 0
672.616 1.189 0
672.866 1.188 0
673.116 1.188 0
673.366 1.188 0
673.616 1.187 0
673.866 1.187 0
674.116 1.187 0
