* Measurement data measured by REW V5.19
* Source: D:\Downloads\rtings Target.csv
* Format: Comma/Tab/Space delimited data
* Dated: Oct 3, 2020 1:51:12 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from D:\Downloads\rtings Target.csv Format: Comma/Tab/Space delimited data 170 values loaded, 20 Hz to 19,779 Hz
* Measurement: rtings Target.csv
* Smoothing: None
* Frequency Step: 0.25 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
3966.607 78.135 0
3966.857 78.134 0
3967.107 78.134 0
3967.357 78.134 0
3967.607 78.134 0
3967.857 78.134 0
3968.107 78.134 0
3968.357 78.134 0
3968.607 78.134 0
3968.857 78.134 0
3969.107 78.134 0
3969.357 78.133 0
3969.607 78.133 0
3969.857 78.133 0
3970.107 78.133 0
3970.357 78.133 0
3970.607 78.133 0
3970.857 78.133 0
3971.107 78.133 0
3971.357 78.133 0
3971.607 78.133 0
3971.857 78.133 0
3972.107 78.132 0
3972.357 78.132 0
3972.607 78.132 0
3972.857 78.132 0
3973.107 78.132 0
3973.357 78.132 0
3973.607 78.132 0
3973.857 78.132 0
3974.107 78.132 0
3974.357 78.132 0
3974.607 78.132 0
3974.857 78.132 0
3975.107 78.131 0
3975.357 78.131 0
3975.607 78.131 0
3975.857 78.131 0
3976.107 78.131 0
3976.357 78.131 0
3976.607 78.131 0
3976.857 78.131 0
3977.107 78.131 0
3977.357 78.131 0
3977.607 78.131 0
3977.857 78.131 0
3978.107 78.130 0
3978.357 78.130 0
3978.607 78.130 0
3978.857 78.130 0
3979.107 78.130 0
3979.357 78.130 0
3979.607 78.130 0
3979.857 78.130 0
3980.107 78.130 0
3980.357 78.130 0
3980.607 78.130 0
3980.857 78.130 0
3981.107 78.129 0
3981.357 78.129 0
3981.607 78.129 0
3981.857 78.129 0
3982.107 78.129 0
3982.357 78.129 0
3982.607 78.129 0
3982.857 78.129 0
3983.107 78.129 0
3983.357 78.129 0
3983.607 78.129 0
3983.857 78.129 0
3984.107 78.129 0
3984.357 78.128 0
3984.607 78.128 0
3984.857 78.128 0
3985.107 78.128 0
3985.357 78.128 0
3985.607 78.128 0
3985.857 78.128 0
3986.107 78.128 0
3986.357 78.128 0
3986.607 78.128 0
3986.857 78.128 0
3987.107 78.128 0
3987.357 78.128 0
3987.607 78.127 0
3987.857 78.127 0
3988.107 78.127 0
3988.357 78.127 0
3988.607 78.127 0
3988.857 78.127 0
3989.107 78.127 0
3989.357 78.127 0
3989.607 78.127 0
3989.857 78.127 0
3990.107 78.127 0
3990.357 78.127 0
3990.607 78.127 0
3990.857 78.126 0
3991.107 78.126 0
3991.357 78.126 0
3991.607 78.126 0
3991.857 78.126 0
3992.107 78.126 0
3992.357 78.126 0
3992.607 78.126 0
3992.857 78.126 0
3993.107 78.126 0
3993.357 78.126 0
3993.607 78.126 0
3993.857 78.126 0
3994.107 78.125 0
3994.357 78.125 0
3994.607 78.125 0
3994.857 78.125 0
3995.107 78.125 0
3995.357 78.125 0
3995.607 78.125 0
3995.857 78.125 0
3996.107 78.125 0
3996.357 78.125 0
3996.607 78.125 0
3996.857 78.125 0
3997.107 78.125 0
3997.357 78.125 0
3997.607 78.124 0
3997.857 78.124 0
3998.107 78.124 0
3998.357 78.124 0
3998.607 78.124 0
3998.857 78.124 0
3999.107 78.124 0
3999.357 78.124 0
3999.607 78.124 0
3999.857 78.124 0
4000.107 78.124 0
4000.357 78.124 0
4000.607 78.124 0
4000.857 78.124 0
4001.107 78.123 0
4001.357 78.123 0
4001.607 78.123 0
4001.857 78.123 0
4002.107 78.123 0
4002.357 78.123 0
4002.607 78.123 0
4002.857 78.123 0
4003.107 78.123 0
4003.357 78.123 0
4003.607 78.123 0
4003.857 78.123 0
4004.107 78.123 0
4004.357 78.122 0
4004.607 78.122 0
4004.857 78.122 0
4005.107 78.122 0
4005.357 78.122 0
4005.607 78.122 0
4005.857 78.122 0
4006.107 78.122 0
4006.357 78.122 0
4006.607 78.122 0
4006.857 78.122 0
4007.107 78.122 0
4007.357 78.122 0
4007.607 78.122 0
4007.857 78.122 0
4008.107 78.121 0
4008.357 78.121 0
4008.607 78.121 0
4008.857 78.121 0
4009.107 78.121 0
4009.357 78.121 0
4009.607 78.121 0
4009.857 78.121 0
4010.107 78.121 0
4010.357 78.121 0
4010.607 78.121 0
4010.857 78.121 0
4011.107 78.121 0
4011.357 78.121 0
4011.607 78.120 0
4011.857 78.120 0
4012.107 78.120 0
4012.357 78.120 0
4012.607 78.120 0
4012.857 78.120 0
4013.107 78.120 0
4013.357 78.120 0
4013.607 78.120 0
4013.857 78.120 0
4014.107 78.120 0
4014.357 78.120 0
4014.607 78.120 0
4014.857 78.120 0
4015.107 78.119 0
4015.357 78.119 0
4015.607 78.119 0
4015.857 78.119 0
4016.107 78.119 0
4016.357 78.119 0
4016.607 78.119 0
4016.857 78.119 0
4017.107 78.119 0
4017.357 78.119 0
4017.607 78.119 0
4017.857 78.119 0
4018.107 78.119 0
4018.357 78.119 0
4018.607 78.118 0
4018.857 78.118 0
4019.107 78.118 0
4019.357 78.118 0
4019.607 78.118 0
4019.857 78.118 0
4020.107 78.118 0
4020.357 78.118 0
4020.607 78.118 0
4020.857 78.118 0
4021.107 78.118 0
4021.357 78.118 0
4021.607 78.118 0
4021.857 78.118 0
4022.107 78.118 0
4022.357 78.117 0
4022.607 78.117 0
4022.857 78.117 0
4023.107 78.117 0
4023.357 78.117 0
4023.607 78.117 0
4023.857 78.117 0
4024.107 78.117 0
4024.357 78.117 0
4024.607 78.117 0
4024.857 78.117 0
4025.107 78.117 0
4025.357 78.117 0
4025.607 78.117 0
4025.857 78.116 0
4026.107 78.116 0
4026.357 78.116 0
4026.607 78.116 0
4026.857 78.116 0
4027.107 78.116 0
4027.357 78.116 0
4027.607 78.116 0
4027.857 78.116 0
4028.107 78.116 0
4028.357 78.116 0
4028.607 78.116 0
4028.857 78.116 0
4029.107 78.116 0
4029.357 78.116 0
4029.607 78.115 0
4029.857 78.115 0
4030.107 78.115 0
4030.357 78.115 0
4030.607 78.115 0
4030.857 78.115 0
4031.107 78.115 0
4031.357 78.115 0
4031.607 78.115 0
4031.857 78.115 0
4032.107 78.115 0
4032.357 78.115 0
4032.607 78.115 0
4032.857 78.115 0
4033.107 78.114 0
4033.357 78.114 0
4033.607 78.114 0
4033.857 78.114 0
4034.107 78.114 0
4034.357 78.114 0
4034.607 78.114 0
4034.857 78.114 0
4035.107 78.114 0
4035.357 78.114 0
4035.607 78.114 0
4035.857 78.114 0
4036.107 78.114 0
4036.357 78.114 0
4036.607 78.114 0
4036.857 78.113 0
4037.107 78.113 0
4037.357 78.113 0
4037.607 78.113 0
4037.857 78.113 0
4038.107 78.113 0
4038.357 78.113 0
4038.607 78.113 0
4038.857 78.113 0
4039.107 78.113 0
4039.357 78.113 0
4039.607 78.113 0
4039.857 78.113 0
4040.107 78.113 0
4040.357 78.112 0
4040.607 78.112 0
4040.857 78.112 0
4041.107 78.112 0
4041.357 78.112 0
4041.607 78.112 0
4041.857 78.112 0
4042.107 78.112 0
4042.357 78.112 0
4042.607 78.112 0
4042.857 78.112 0
4043.107 78.112 0
4043.357 78.112 0
4043.607 78.112 0
4043.857 78.111 0
4044.107 78.111 0
4044.357 78.111 0
4044.607 78.111 0
4044.857 78.111 0
4045.107 78.111 0
4045.357 78.111 0
4045.607 78.111 0
4045.857 78.111 0
4046.107 78.111 0
4046.357 78.111 0
4046.607 78.111 0
4046.857 78.111 0
4047.107 78.111 0
4047.357 78.110 0
4047.607 78.110 0
4047.857 78.110 0
4048.107 78.110 0
4048.357 78.110 0
4048.607 78.110 0
4048.857 78.110 0
4049.107 78.110 0
4049.357 78.110 0
4049.607 78.110 0
4049.857 78.110 0
4050.107 78.110 0
4050.357 78.110 0
4050.607 78.110 0
4050.857 78.109 0
4051.107 78.109 0
4051.357 78.109 0
4051.607 78.109 0
4051.857 78.109 0
4052.107 78.109 0
4052.357 78.109 0
4052.607 78.109 0
4052.857 78.109 0
4053.107 78.109 0
4053.357 78.109 0
4053.607 78.109 0
4053.857 78.109 0
4054.107 78.109 0
4054.357 78.108 0
4054.607 78.108 0
4054.857 78.108 0
4055.107 78.108 0
4055.357 78.108 0
4055.607 78.108 0
4055.857 78.108 0
4056.107 78.108 0
4056.357 78.108 0
4056.607 78.108 0
4056.857 78.108 0
4057.107 78.108 0
4057.357 78.107 0
4057.607 78.107 0
4057.857 78.107 0
4058.107 78.107 0
4058.357 78.107 0
4058.607 78.107 0
4058.857 78.107 0
4059.107 78.107 0
4059.357 78.107 0
4059.607 78.107 0
4059.857 78.107 0
4060.107 78.106 0
4060.357 78.106 0
4060.607 78.106 0
4060.857 78.106 0
4061.107 78.106 0
4061.357 78.106 0
4061.607 78.106 0
4061.857 78.106 0
4062.107 78.106 0
4062.357 78.106 0
4062.607 78.105 0
4062.857 78.105 0
4063.107 78.105 0
4063.357 78.105 0
4063.607 78.105 0
4063.857 78.105 0
4064.107 78.105 0
4064.357 78.105 0
4064.607 78.105 0
4064.857 78.105 0
4065.107 78.104 0
4065.357 78.104 0
4065.607 78.104 0
4065.857 78.104 0
4066.107 78.104 0
4066.357 78.104 0
4066.607 78.104 0
4066.857 78.104 0
4067.107 78.104 0
4067.357 78.104 0
4067.607 78.103 0
4067.857 78.103 0
4068.107 78.103 0
4068.357 78.103 0
4068.607 78.103 0
4068.857 78.103 0
4069.107 78.103 0
4069.357 78.103 0
4069.607 78.103 0
4069.857 78.103 0
4070.107 78.102 0
4070.357 78.102 0
4070.607 78.102 0
4070.857 78.102 0
4071.107 78.102 0
4071.357 78.102 0
4071.607 78.102 0
4071.857 78.102 0
4072.107 78.102 0
4072.357 78.101 0
4072.607 78.101 0
4072.857 78.101 0
4073.107 78.101 0
4073.357 78.101 0
4073.607 78.101 0
4073.857 78.101 0
4074.107 78.101 0
4074.357 78.101 0
4074.607 78.101 0
4074.857 78.100 0
4075.107 78.100 0
4075.357 78.100 0
4075.607 78.100 0
4075.857 78.100 0
4076.107 78.100 0
4076.357 78.100 0
4076.607 78.100 0
4076.857 78.100 0
4077.107 78.100 0
4077.357 78.099 0
4077.607 78.099 0
4077.857 78.099 0
4078.107 78.099 0
4078.357 78.099 0
4078.607 78.099 0
4078.857 78.099 0
4079.107 78.099 0
4079.357 78.099 0
4079.607 78.099 0
4079.857 78.098 0
4080.107 78.098 0
4080.357 78.098 0
4080.607 78.098 0
4080.857 78.098 0
4081.107 78.098 0
4081.357 78.098 0
4081.607 78.098 0
4081.857 78.098 0
4082.107 78.097 0
4082.357 78.097 0
4082.607 78.097 0
4082.857 78.097 0
4083.107 78.097 0
4083.357 78.097 0
4083.607 78.097 0
4083.857 78.097 0
4084.107 78.097 0
4084.357 78.097 0
4084.607 78.096 0
4084.857 78.096 0
4085.107 78.096 0
4085.357 78.096 0
4085.607 78.096 0
4085.857 78.096 0
4086.107 78.096 0
4086.357 78.096 0
4086.607 78.096 0
4086.857 78.095 0
4087.107 78.095 0
4087.357 78.095 0
4087.607 78.095 0
4087.857 78.095 0
4088.107 78.095 0
4088.357 78.095 0
4088.607 78.095 0
4088.857 78.095 0
4089.107 78.095 0
4089.357 78.094 0
4089.607 78.094 0
4089.857 78.094 0
4090.107 78.094 0
4090.357 78.094 0
4090.607 78.094 0
4090.857 78.094 0
4091.107 78.094 0
4091.357 78.094 0
4091.607 78.094 0
4091.857 78.093 0
4092.107 78.093 0
4092.357 78.093 0
4092.607 78.093 0
4092.857 78.093 0
4093.107 78.093 0
4093.357 78.093 0
4093.607 78.093 0
4093.857 78.093 0
4094.107 78.092 0
4094.357 78.092 0
4094.607 78.092 0
4094.857 78.092 0
4095.107 78.092 0
4095.357 78.092 0
4095.607 78.092 0
4095.857 78.092 0
4096.107 78.092 0
4096.357 78.092 0
4096.607 78.091 0
4096.857 78.091 0
4097.107 78.091 0
4097.357 78.091 0
4097.607 78.091 0
4097.857 78.091 0
4098.107 78.091 0
4098.357 78.091 0
4098.607 78.091 0
4098.857 78.090 0
4099.107 78.090 0
4099.357 78.090 0
4099.607 78.090 0
4099.857 78.090 0
4100.107 78.090 0
4100.357 78.090 0
4100.607 78.090 0
4100.857 78.090 0
4101.107 78.090 0
4101.357 78.089 0
4101.607 78.089 0
4101.857 78.089 0
4102.107 78.089 0
4102.357 78.089 0
4102.607 78.089 0
4102.857 78.089 0
4103.107 78.089 0
4103.357 78.089 0
4103.607 78.088 0
4103.857 78.088 0
4104.107 78.088 0
4104.357 78.088 0
4104.607 78.088 0
4104.857 78.088 0
4105.107 78.088 0
4105.357 78.088 0
4105.607 78.088 0
4105.857 78.088 0
4106.107 78.087 0
4106.357 78.087 0
4106.607 78.087 0
4106.857 78.087 0
4107.107 78.087 0
4107.357 78.087 0
4107.607 78.087 0
4107.857 78.087 0
4108.107 78.087 0
4108.357 78.086 0
4108.607 78.086 0
4108.857 78.086 0
4109.107 78.086 0
4109.357 78.086 0
4109.607 78.086 0
4109.857 78.086 0
4110.107 78.086 0
4110.357 78.086 0
4110.607 78.086 0
4110.857 78.085 0
4111.107 78.085 0
4111.357 78.085 0
4111.607 78.085 0
4111.857 78.085 0
4112.107 78.085 0
4112.357 78.085 0
4112.607 78.085 0
4112.857 78.085 0
4113.107 78.085 0
4113.357 78.084 0
4113.607 78.084 0
4113.857 78.084 0
4114.107 78.084 0
4114.357 78.084 0
4114.607 78.084 0
4114.857 78.084 0
4115.107 78.084 0
4115.357 78.084 0
4115.607 78.083 0
4115.857 78.083 0
4116.107 78.083 0
4116.357 78.083 0
4116.607 78.083 0
4116.857 78.083 0
4117.107 78.083 0
4117.357 78.083 0
4117.607 78.083 0
4117.857 78.083 0
4118.107 78.082 0
4118.357 78.082 0
4118.607 78.082 0
4118.857 78.082 0
4119.107 78.082 0
4119.357 78.082 0
4119.607 78.082 0
4119.857 78.082 0
4120.107 78.082 0
4120.357 78.081 0
4120.607 78.081 0
4120.857 78.081 0
4121.107 78.081 0
4121.357 78.081 0
4121.607 78.081 0
4121.857 78.081 0
4122.107 78.081 0
4122.357 78.081 0
4122.607 78.081 0
4122.857 78.080 0
4123.107 78.080 0
4123.357 78.080 0
4123.607 78.080 0
4123.857 78.080 0
4124.107 78.080 0
4124.357 78.080 0
4124.607 78.080 0
4124.857 78.080 0
4125.107 78.080 0
4125.357 78.079 0
4125.607 78.079 0
4125.857 78.079 0
4126.107 78.079 0
4126.357 78.079 0
4126.607 78.079 0
4126.857 78.079 0
4127.107 78.079 0
4127.357 78.079 0
4127.607 78.079 0
4127.857 78.078 0
4128.107 78.078 0
4128.357 78.078 0
4128.607 78.078 0
4128.857 78.078 0
4129.107 78.078 0
4129.357 78.078 0
4129.607 78.078 0
4129.857 78.078 0
4130.107 78.077 0
4130.357 78.077 0
4130.607 78.077 0
4130.857 78.077 0
4131.107 78.077 0
4131.357 78.077 0
4131.607 78.077 0
4131.857 78.077 0
4132.107 78.077 0
4132.357 78.077 0
4132.607 78.076 0
4132.857 78.076 0
4133.107 78.076 0
4133.357 78.076 0
4133.607 78.076 0
4133.857 78.076 0
4134.107 78.076 0
4134.357 78.076 0
4134.607 78.076 0
4134.857 78.076 0
4135.107 78.075 0
4135.357 78.075 0
4135.607 78.075 0
4135.857 78.075 0
4136.107 78.075 0
4136.357 78.075 0
4136.607 78.075 0
4136.857 78.075 0
4137.107 78.075 0
4137.357 78.075 0
4137.607 78.074 0
4137.857 78.074 0
4138.107 78.074 0
4138.357 78.074 0
4138.607 78.074 0
4138.857 78.074 0
4139.107 78.074 0
4139.357 78.074 0
4139.607 78.074 0
4139.857 78.074 0
4140.107 78.073 0
4140.357 78.073 0
4140.607 78.073 0
4140.857 78.073 0
4141.107 78.073 0
4141.357 78.073 0
4141.607 78.073 0
4141.857 78.073 0
4142.107 78.073 0
4142.357 78.073 0
4142.607 78.072 0
4142.857 78.072 0
4143.107 78.072 0
4143.357 78.072 0
4143.607 78.072 0
4143.857 78.072 0
4144.107 78.072 0
4144.357 78.072 0
4144.607 78.072 0
4144.857 78.072 0
4145.107 78.072 0
4145.357 78.071 0
4145.607 78.071 0
4145.857 78.071 0
4146.107 78.071 0
4146.357 78.071 0
4146.607 78.071 0
4146.857 78.071 0
4147.107 78.071 0
4147.357 78.071 0
4147.607 78.071 0
4147.857 78.071 0
4148.107 78.071 0
4148.357 78.071 0
4148.607 78.070 0
4148.857 78.070 0
4149.107 78.070 0
4149.357 78.070 0
4149.607 78.070 0
4149.857 78.070 0
4150.107 78.070 0
4150.357 78.070 0
4150.607 78.070 0
4150.857 78.070 0
4151.107 78.070 0
4151.357 78.070 0
4151.607 78.070 0
4151.857 78.070 0
4152.107 78.069 0
4152.357 78.069 0
4152.607 78.069 0
4152.857 78.069 0
4153.107 78.069 0
4153.357 78.069 0
4153.607 78.069 0
4153.857 78.069 0
4154.107 78.069 0
4154.357 78.069 0
4154.607 78.069 0
4154.857 78.069 0
4155.107 78.069 0
4155.357 78.069 0
4155.607 78.068 0
4155.857 78.068 0
4156.107 78.068 0
4156.357 78.068 0
4156.607 78.068 0
4156.857 78.068 0
4157.107 78.068 0
4157.357 78.068 0
4157.607 78.068 0
4157.857 78.068 0
4158.107 78.068 0
4158.357 78.068 0
4158.607 78.068 0
4158.857 78.068 0
4159.107 78.067 0
4159.357 78.067 0
4159.607 78.067 0
4159.857 78.067 0
4160.107 78.067 0
4160.357 78.067 0
4160.607 78.067 0
4160.857 78.067 0
4161.107 78.067 0
4161.357 78.067 0
4161.607 78.067 0
4161.857 78.067 0
4162.107 78.067 0
4162.357 78.067 0
4162.607 78.067 0
4162.857 78.066 0
4163.107 78.066 0
4163.357 78.066 0
4163.607 78.066 0
4163.857 78.066 0
4164.107 78.066 0
4164.357 78.066 0
4164.607 78.066 0
4164.857 78.066 0
4165.107 78.066 0
4165.357 78.066 0
4165.607 78.066 0
4165.857 78.066 0
4166.107 78.066 0
4166.357 78.065 0
4166.607 78.065 0
4166.857 78.065 0
4167.107 78.065 0
4167.357 78.065 0
4167.607 78.065 0
4167.857 78.065 0
4168.107 78.065 0
4168.357 78.065 0
4168.607 78.065 0
4168.857 78.065 0
4169.107 78.065 0
4169.357 78.065 0
4169.607 78.065 0
4169.857 78.065 0
4170.107 78.064 0
4170.357 78.064 0
4170.607 78.064 0
4170.857 78.064 0
4171.107 78.064 0
4171.357 78.064 0
4171.607 78.064 0
4171.857 78.064 0
4172.107 78.064 0
4172.357 78.064 0
4172.607 78.064 0
4172.857 78.064 0
4173.107 78.064 0
4173.357 78.064 0
4173.607 78.064 0
4173.857 78.063 0
4174.107 78.063 0
4174.357 78.063 0
4174.607 78.063 0
4174.857 78.063 0
4175.107 78.063 0
4175.357 78.063 0
4175.607 78.063 0
4175.857 78.063 0
4176.107 78.063 0
4176.357 78.063 0
4176.607 78.063 0
4176.857 78.063 0
4177.107 78.063 0
4177.357 78.063 0
4177.607 78.062 0
4177.857 78.062 0
4178.107 78.062 0
4178.357 78.062 0
4178.607 78.062 0
4178.857 78.062 0
4179.107 78.062 0
4179.357 78.062 0
4179.607 78.062 0
4179.857 78.062 0
4180.107 78.062 0
4180.357 78.062 0
4180.607 78.062 0
4180.857 78.062 0
4181.107 78.062 0
4181.357 78.061 0
4181.607 78.061 0
4181.857 78.061 0
4182.107 78.061 0
4182.357 78.061 0
4182.607 78.061 0
4182.857 78.061 0
4183.107 78.061 0
4183.357 78.061 0
4183.607 78.061 0
4183.857 78.061 0
4184.107 78.061 0
4184.357 78.061 0
4184.607 78.061 0
4184.857 78.061 0
4185.107 78.060 0
4185.357 78.060 0
4185.607 78.060 0
4185.857 78.060 0
4186.107 78.060 0
4186.357 78.060 0
4186.607 78.060 0
4186.857 78.060 0
4187.107 78.060 0
4187.357 78.060 0
4187.607 78.060 0
4187.857 78.060 0
4188.107 78.060 0
4188.357 78.060 0
4188.607 78.059 0
4188.857 78.059 0
4189.107 78.059 0
4189.357 78.059 0
4189.607 78.059 0
4189.857 78.059 0
4190.107 78.059 0
4190.357 78.059 0
4190.607 78.059 0
4190.857 78.059 0
4191.107 78.059 0
4191.357 78.059 0
4191.607 78.059 0
4191.857 78.059 0
4192.107 78.059 0
4192.357 78.058 0
4192.607 78.058 0
4192.857 78.058 0
4193.107 78.058 0
4193.357 78.058 0
4193.607 78.058 0
4193.857 78.058 0
4194.107 78.058 0
4194.357 78.058 0
4194.607 78.058 0
4194.857 78.058 0
4195.107 78.058 0
4195.357 78.058 0
4195.607 78.058 0
4195.857 78.057 0
4196.107 78.057 0
4196.357 78.057 0
4196.607 78.057 0
4196.857 78.057 0
4197.107 78.057 0
4197.357 78.057 0
4197.607 78.057 0
4197.857 78.057 0
4198.107 78.057 0
4198.357 78.057 0
4198.607 78.057 0
4198.857 78.057 0
4199.107 78.057 0
4199.357 78.057 0
4199.607 78.056 0
4199.857 78.056 0
4200.107 78.056 0
4200.357 78.056 0
4200.607 78.056 0
4200.857 78.056 0
4201.107 78.056 0
4201.357 78.056 0
4201.607 78.056 0
4201.857 78.056 0
4202.107 78.056 0
4202.357 78.056 0
4202.607 78.056 0
4202.857 78.056 0
4203.107 78.055 0
4203.357 78.055 0
4203.607 78.055 0
4203.857 78.055 0
4204.107 78.055 0
4204.357 78.055 0
4204.607 78.055 0
4204.857 78.055 0
4205.107 78.055 0
4205.357 78.055 0
4205.607 78.055 0
4205.857 78.055 0
4206.107 78.055 0
4206.357 78.055 0
4206.607 78.054 0
4206.857 78.054 0
4207.107 78.054 0
4207.357 78.054 0
4207.607 78.054 0
4207.857 78.054 0
4208.107 78.054 0
4208.357 78.054 0
4208.607 78.054 0
4208.857 78.054 0
4209.107 78.054 0
4209.357 78.054 0
4209.607 78.054 0
4209.857 78.053 0
4210.107 78.053 0
4210.357 78.053 0
4210.607 78.053 0
4210.857 78.053 0
4211.107 78.053 0
4211.357 78.053 0
4211.607 78.053 0
4211.857 78.053 0
4212.107 78.053 0
4212.357 78.053 0
4212.607 78.053 0
4212.857 78.053 0
4213.107 78.053 0
4213.357 78.052 0
4213.607 78.052 0
4213.857 78.052 0
4214.107 78.052 0
4214.357 78.052 0
4214.607 78.052 0
4214.857 78.052 0
4215.107 78.052 0
4215.357 78.052 0
4215.607 78.052 0
4215.857 78.052 0
4216.107 78.052 0
4216.357 78.052 0
4216.607 78.051 0
4216.857 78.051 0
4217.107 78.051 0
4217.357 78.051 0
4217.607 78.051 0
4217.857 78.051 0
4218.107 78.051 0
4218.357 78.051 0
4218.607 78.051 0
4218.857 78.051 0
4219.107 78.051 0
4219.357 78.051 0
4219.607 78.051 0
4219.857 78.050 0
4220.107 78.050 0
4220.357 78.050 0
4220.607 78.050 0
4220.857 78.050 0
4221.107 78.050 0
4221.357 78.050 0
4221.607 78.050 0
4221.857 78.050 0
4222.107 78.050 0
4222.357 78.050 0
4222.607 78.050 0
4222.857 78.049 0
4223.107 78.049 0
4223.357 78.049 0
4223.607 78.049 0
4223.857 78.049 0
4224.107 78.049 0
4224.357 78.049 0
4224.607 78.049 0
4224.857 78.049 0
4225.107 78.049 0
4225.357 78.049 0
4225.607 78.048 0
4225.857 78.048 0
4226.107 78.048 0
4226.357 78.048 0
4226.607 78.048 0
4226.857 78.048 0
4227.107 78.048 0
4227.357 78.048 0
4227.607 78.048 0
4227.857 78.048 0
4228.107 78.047 0
4228.357 78.047 0
4228.607 78.047 0
4228.857 78.047 0
4229.107 78.047 0
4229.357 78.047 0
4229.607 78.047 0
4229.857 78.047 0
4230.107 78.047 0
4230.357 78.047 0
4230.607 78.046 0
4230.857 78.046 0
4231.107 78.046 0
4231.357 78.046 0
4231.607 78.046 0
4231.857 78.046 0
4232.107 78.046 0
4232.357 78.046 0
4232.607 78.046 0
4232.857 78.046 0
4233.107 78.045 0
4233.357 78.045 0
4233.607 78.045 0
4233.857 78.045 0
4234.107 78.045 0
4234.357 78.045 0
4234.607 78.045 0
4234.857 78.045 0
4235.107 78.045 0
4235.357 78.045 0
4235.607 78.044 0
4235.857 78.044 0
4236.107 78.044 0
4236.357 78.044 0
4236.607 78.044 0
4236.857 78.044 0
4237.107 78.044 0
4237.357 78.044 0
4237.607 78.044 0
4237.857 78.044 0
4238.107 78.043 0
4238.357 78.043 0
4238.607 78.043 0
4238.857 78.043 0
4239.107 78.043 0
4239.357 78.043 0
4239.607 78.043 0
4239.857 78.043 0
4240.107 78.043 0
4240.357 78.043 0
4240.607 78.042 0
4240.857 78.042 0
4241.107 78.042 0
4241.357 78.042 0
4241.607 78.042 0
4241.857 78.042 0
4242.107 78.042 0
4242.357 78.042 0
4242.607 78.042 0
4242.857 78.042 0
4243.107 78.041 0
4243.357 78.041 0
4243.607 78.041 0
4243.857 78.041 0
4244.107 78.041 0
4244.357 78.041 0
4244.607 78.041 0
4244.857 78.041 0
4245.107 78.041 0
4245.357 78.041 0
4245.607 78.040 0
4245.857 78.040 0
4246.107 78.040 0
4246.357 78.040 0
4246.607 78.040 0
4246.857 78.040 0
4247.107 78.040 0
4247.357 78.040 0
4247.607 78.040 0
4247.857 78.040 0
4248.107 78.039 0
4248.357 78.039 0
4248.607 78.039 0
4248.857 78.039 0
4249.107 78.039 0
4249.357 78.039 0
4249.607 78.039 0
4249.857 78.039 0
4250.107 78.039 0
4250.357 78.039 0
4250.607 78.038 0
4250.857 78.038 0
4251.107 78.038 0
4251.357 78.038 0
4251.607 78.038 0
4251.857 78.038 0
4252.107 78.038 0
4252.357 78.038 0
4252.607 78.038 0
4252.857 78.038 0
4253.107 78.037 0
4253.357 78.037 0
4253.607 78.037 0
4253.857 78.037 0
4254.107 78.037 0
4254.357 78.037 0
4254.607 78.037 0
4254.857 78.037 0
4255.107 78.037 0
4255.357 78.037 0
4255.607 78.036 0
4255.857 78.036 0
4256.107 78.036 0
4256.357 78.036 0
4256.607 78.036 0
4256.857 78.036 0
4257.107 78.036 0
4257.357 78.036 0
4257.607 78.036 0
4257.857 78.036 0
4258.107 78.035 0
4258.357 78.035 0
4258.607 78.035 0
4258.857 78.035 0
4259.107 78.035 0
4259.357 78.035 0
4259.607 78.035 0
4259.857 78.035 0
4260.107 78.035 0
4260.357 78.035 0
4260.607 78.034 0
4260.857 78.034 0
4261.107 78.034 0
4261.357 78.034 0
4261.607 78.034 0
4261.857 78.034 0
4262.107 78.034 0
4262.357 78.034 0
4262.607 78.034 0
4262.857 78.034 0
4263.107 78.033 0
4263.357 78.033 0
4263.607 78.033 0
4263.857 78.033 0
4264.107 78.033 0
4264.357 78.033 0
4264.607 78.033 0
4264.857 78.033 0
4265.107 78.033 0
4265.357 78.033 0
4265.607 78.032 0
4265.857 78.032 0
4266.107 78.032 0
4266.357 78.032 0
4266.607 78.032 0
4266.857 78.032 0
4267.107 78.032 0
4267.357 78.032 0
4267.607 78.032 0
4267.857 78.032 0
4268.107 78.031 0
4268.357 78.031 0
4268.607 78.031 0
4268.857 78.031 0
4269.107 78.031 0
4269.357 78.031 0
4269.607 78.031 0
4269.857 78.031 0
4270.107 78.031 0
4270.357 78.031 0
4270.607 78.030 0
4270.857 78.030 0
4271.107 78.030 0
4271.357 78.030 0
4271.607 78.030 0
4271.857 78.030 0
4272.107 78.030 0
4272.357 78.030 0
4272.607 78.030 0
4272.857 78.030 0
4273.107 78.029 0
4273.357 78.029 0
4273.607 78.029 0
4273.857 78.029 0
4274.107 78.029 0
4274.357 78.029 0
4274.607 78.029 0
4274.857 78.029 0
4275.107 78.029 0
4275.357 78.029 0
4275.607 78.028 0
4275.857 78.028 0
4276.107 78.028 0
4276.357 78.028 0
4276.607 78.028 0
4276.857 78.028 0
4277.107 78.028 0
4277.357 78.028 0
4277.607 78.028 0
4277.857 78.028 0
4278.107 78.027 0
4278.357 78.027 0
